186.51,32.45,8.18,-0.83,0.17,-3.71,2.59,-3.94,5.99965
185.44,32.45,9.29,-0.78,-0.02,-4.10,2.95,-3.59,6.196822
184.45,32.45,8.51,-0.84,-0.05,-4.21,2.80,-3.36,6.070725
183.42,32.45,9.43,-0.82,-0.18,-3.42,2.63,-2.65,5.063181
181.91,32.46,8.36,-0.71,0.29,-0.51,1.61,-4.59,4.890838
181.37,32.47,8.38,-0.40,0.50,-0.82,0.86,-3.91,4.086576
180.77,32.48,7.93,-0.28,0.59,-2.00,0.18,-4.34,4.78205
180.29,32.48,7.28,-0.31,0.46,-3.22,-1.33,-3.66,5.053009
179.46,32.49,8.57,-0.36,0.35,-4.00,-0.35,-3.64,5.419603
178.70,32.49,8.18,-0.61,0.38,-3.76,0.11,-2.12,4.317881
177.81,32.49,7.96,-0.81,0.10,-3.66,1.70,-3.25,5.181515
176.77,32.49,7.84,-0.65,0.22,-3.43,0.33,-2.09,4.030124
175.88,32.48,7.38,-0.90,-0.44,-4.53,2.41,-3.12,6.005281
172.78,32.50,5.75,-0.11,-0.30,-1.20,1.27,-0.20,1.758664
172.14,32.50,5.11,-0.03,-0.24,-2.18,0.82,-1.47,2.754215
171.60,32.50,4.86,0.02,-0.26,-2.97,-0.42,-0.60,3.05897
166.21,32.49,5.40,-0.17,-0.45,-2.98,2.06,0.36,3.640549
165.72,32.48,6.16,-0.21,-0.58,-3.15,2.16,0.65,3.874352
165.17,32.48,5.94,-0.29,-0.58,-2.14,2.10,1.06,3.180126
164.67,32.48,6.10,-0.32,-0.71,-1.34,2.86,0.03,3.158496
164.00,32.48,6.17,-0.32,-0.53,-1.66,2.74,-1.38,3.488209
162.73,32.48,5.88,-0.27,-0.59,-3.90,2.75,0.07,4.772567
162.35,32.49,6.15,-0.21,-0.50,-3.27,2.58,-0.39,4.183467
161.85,32.49,5.85,-0.27,-0.32,-2.34,0.67,-0.03,2.434214
161.31,32.50,6.23,-0.12,-0.32,-2.06,0.60,-2.12,3.016289
160.56,32.50,5.02,0.01,-0.28,-2.73,1.28,-0.04,3.015444
155.43,32.49,5.08,-0.07,-0.31,-1.51,0.46,2.73,3.153506
155.04,32.49,4.91,-0.22,-0.48,-1.62,3.20,0.77,3.668419
152.66,32.49,5.25,0.05,-0.24,-3.04,-0.27,0.35,3.07197
152.32,32.49,5.90,0.21,-0.26,-1.44,-0.40,0.34,1.53271
151.89,32.50,4.81,0.06,-0.26,0.30,-2.10,2.30,3.128898
151.24,32.50,5.98,0.12,-0.30,-0.70,1.68,-0.05,1.820687
149.40,32.51,5.63,-0.15,-0.34,-2.55,1.07,0.71,2.855083
148.83,32.51,5.34,-0.12,-0.46,-3.87,2.53,-0.10,4.624695
145.90,32.50,4.97,-0.11,-0.45,-1.08,1.14,3.57,3.900115
145.41,32.50,5.82,-0.30,-0.56,-1.69,3.79,-3.42,5.377416
143.70,32.50,5.31,-0.22,-0.45,-3.21,1.70,-1.26,3.844698
142.58,32.52,6.53,0.15,-0.31,-1.90,-0.48,0.61,2.052438
141.98,32.52,4.09,0.25,-0.17,-3.35,-0.27,-3.32,4.724172
141.56,32.52,4.10,0.30,-0.17,-3.26,-2.55,1.64,4.451932
138.82,32.52,5.92,0.05,-0.42,2.19,1.85,1.63,3.297802
138.28,32.51,5.87,-0.21,-0.49,0.24,3.30,1.88,3.805522
137.94,32.51,4.29,-0.36,-0.44,-1.70,3.56,-2.46,4.649215
135.95,32.50,5.72,-0.26,-0.55,-3.96,1.58,1.22,4.434681
121.96,32.53,5.20,-0.06,-0.26,-2.46,0.58,-1.79,3.097112
120.03,32.53,4.39,-0.03,-0.27,-3.21,0.34,-0.74,3.311691
112.07,32.53,5.98,-0.26,-0.35,-2.69,1.15,-1.57,3.320166
111.55,32.53,5.59,-0.13,-0.39,-3.16,1.61,1.00,3.684793
110.86,32.54,6.63,-0.15,-0.51,-3.49,1.98,0.62,4.06016
106.64,32.53,4.62,-0.11,-0.25,-2.37,0.21,-0.47,2.425263
104.50,32.52,4.75,-0.08,-0.36,-3.36,1.29,-0.73,3.672411
100.71,32.53,4.96,-0.24,-0.33,-1.48,1.79,-0.49,2.373731
99.46,32.54,5.09,-0.14,-0.32,-3.23,1.24,-0.25,3.468861
82.51,32.56,4.00,-0.14,-0.23,-2.59,1.47,-0.97,3.132076
79.68,32.55,5.63,-0.04,-0.32,-2.66,0.33,2.03,3.36235
71.32,32.56,6.05,-0.19,-0.47,-2.56,1.26,0.04,2.853559
52.69,32.56,5.77,-0.02,-0.38,-2.19,0.03,1.97,2.945828
51.41,32.56,5.17,-0.08,-0.39,-2.17,1.39,-0.04,2.577324
50.87,32.57,5.32,-0.06,-0.33,-1.82,1.18,1.29,2.523668
50.40,32.57,5.52,-0.12,-0.36,-1.90,1.08,0.82,2.334266
46.75,32.58,4.82,-0.11,-0.28,-2.88,0.44,-0.37,2.936818
43.50,32.57,5.68,-0.06,-0.35,-1.86,-0.36,3.11,3.641607
42.94,32.57,5.78,-0.11,-0.35,-2.20,2.22,-2.01,3.715979
40.13,32.57,5.64,-0.20,-0.44,-2.89,2.43,0.52,3.811483
39.87,32.57,5.25,-0.13,-0.31,-2.62,1.10,-0.23,2.850842
34.27,32.59,5.08,-0.07,-0.37,-2.24,1.76,-0.59,2.909175
33.59,32.58,5.76,-0.07,-0.33,-1.38,0.51,2.12,2.580484
33.09,32.58,5.89,-0.14,-0.35,-1.33,1.30,-0.05,1.860484
32.44,32.58,5.10,-0.22,-0.30,-1.22,1.69,1.20,2.405099
31.89,32.57,5.60,-0.20,-0.34,-1.81,1.39,-1.66,2.822021
31.37,32.57,5.72,-0.14,-0.32,-2.26,1.54,1.13,2.959071
30.90,32.57,5.78,-0.14,-0.36,-3.17,2.60,-0.59,4.142101
30.44,32.57,5.96,-0.14,-0.33,-3.07,1.17,2.12,3.910013
27.93,32.60,6.41,-0.11,-0.45,-3.44,0.76,0.79,3.610443
27.19,32.60,5.64,-0.06,-0.38,-3.49,1.36,-0.52,3.781547
22.56,32.59,4.95,-0.11,-0.25,-2.94,0.56,-0.27,3.005012
22.02,32.59,6.16,-0.18,-0.43,-3.71,1.51,0.30,4.01674
21.56,32.59,4.80,-0.08,-0.29,-3.61,0.01,-0.49,3.643117
20.98,32.59,6.21,-0.23,-0.51,-1.86,-0.38,2.35,3.02101
19.50,32.58,6.23,-0.00,-0.31,-2.77,0.27,-0.84,2.907129
18.55,32.59,5.58,-0.11,-0.28,-2.55,0.54,-1.12,2.836988
18.20,32.60,5.44,-0.02,-0.41,-2.58,-0.29,1.13,2.831501
13.08,32.60,6.54,0.14,-0.51,-3.00,0.29,0.62,3.077093
12.36,32.60,5.52,0.08,-0.41,-2.75,-0.60,2.07,3.493909
11.66,32.60,5.90,-0.02,-0.47,-2.58,2.32,3.45,4.892985
11.04,32.60,5.51,-0.08,-0.38,-1.99,2.01,0.48,2.868902
7.76,32.61,5.66,0.08,-0.23,-2.70,-0.66,0.52,2.82772
7.15,32.61,5.21,0.06,-0.20,-1.96,-0.60,1.81,2.734538
